"country","year","flu_activity","dengue_activity","infant_mortality","life_expectancy","continent"
Argentina,2011,62,0.029,12.7,76,Americas
Argentina,2011,67,0.029,12.7,76,Americas
Argentina,2011,190,0.029,12.7,76,Americas
Argentina,2011,77,0.029,12.7,76,Americas
Argentina,2011,115,0.029,12.7,76,Americas
Argentina,2011,67,0.029,12.7,76,Americas
Argentina,2011,68,0.029,12.7,76,Americas
Argentina,2011,63,0.029,12.7,76,Americas
Argentina,2011,100,0.029,12.7,76,Americas
Argentina,2011,146,0.029,12.7,76,Americas
Argentina,2011,67,0.029,12.7,76,Americas
Argentina,2011,154,0.029,12.7,76,Americas
Argentina,2011,85,0.029,12.7,76,Americas
Argentina,2011,99,0.029,12.7,76,Americas
Argentina,2011,147,0.029,12.7,76,Americas
Argentina,2011,57,0.029,12.7,76,Americas
Argentina,2011,95,0.029,12.7,76,Americas
Argentina,2011,62,0.029,12.7,76,Americas
Argentina,2011,107,0.029,12.7,76,Americas
Argentina,2011,85,0.029,12.7,76,Americas
Argentina,2011,162,0.029,12.7,76,Americas
Argentina,2011,160,0.029,12.7,76,Americas
Argentina,2011,137,0.029,12.7,76,Americas
Argentina,2011,67,0.029,12.7,76,Americas
Argentina,2011,81,0.029,12.7,76,Americas
Argentina,2011,61,0.029,12.7,76,Americas
Argentina,2011,140,0.029,12.7,76,Americas
Argentina,2011,106,0.029,12.7,76,Americas
Argentina,2011,189,0.029,12.7,76,Americas
Argentina,2011,120,0.029,12.7,76,Americas
Argentina,2011,65,0.029,12.7,76,Americas
Argentina,2011,134,0.029,12.7,76,Americas
Argentina,2011,116,0.029,12.7,76,Americas
Argentina,2011,62,0.029,12.7,76,Americas
Argentina,2011,92,0.029,12.7,76,Americas
Argentina,2011,62,0.029,12.7,76,Americas
Argentina,2011,179,0.029,12.7,76,Americas
Argentina,2011,56,0.029,12.7,76,Americas
Argentina,2011,88,0.029,12.7,76,Americas
Argentina,2011,126,0.029,12.7,76,Americas
Argentina,2011,144,0.029,12.7,76,Americas
Argentina,2011,91,0.029,12.7,76,Americas
Argentina,2011,104,0.029,12.7,76,Americas
Argentina,2011,165,0.029,12.7,76,Americas
Argentina,2011,89,0.029,12.7,76,Americas
Argentina,2011,145,0.029,12.7,76,Americas
Argentina,2011,62,0.029,12.7,76,Americas
Argentina,2011,173,0.029,12.7,76,Americas
Argentina,2011,77,0.029,12.7,76,Americas
Argentina,2011,152,0.029,12.7,76,Americas
Argentina,2011,89,0.029,12.7,76,Americas
Argentina,2011,134,0.029,12.7,76,Americas
Argentina,2011,62,0.029,12.7,76,Americas
Argentina,2011,67,0.029,12.7,76,Americas
Argentina,2011,190,0.029,12.7,76,Americas
Argentina,2011,77,0.029,12.7,76,Americas
Argentina,2011,115,0.029,12.7,76,Americas
Argentina,2011,67,0.029,12.7,76,Americas
Argentina,2011,68,0.029,12.7,76,Americas
Argentina,2011,63,0.029,12.7,76,Americas
Argentina,2011,100,0.029,12.7,76,Americas
Argentina,2011,146,0.029,12.7,76,Americas
Argentina,2011,67,0.029,12.7,76,Americas
Argentina,2011,154,0.029,12.7,76,Americas
Argentina,2011,85,0.029,12.7,76,Americas
Argentina,2011,99,0.029,12.7,76,Americas
Argentina,2011,147,0.029,12.7,76,Americas
Argentina,2011,57,0.029,12.7,76,Americas
Argentina,2011,95,0.029,12.7,76,Americas
Argentina,2011,62,0.029,12.7,76,Americas
Argentina,2011,107,0.029,12.7,76,Americas
Argentina,2011,85,0.029,12.7,76,Americas
Argentina,2011,162,0.029,12.7,76,Americas
Argentina,2011,160,0.029,12.7,76,Americas
Argentina,2011,137,0.029,12.7,76,Americas
Argentina,2011,67,0.029,12.7,76,Americas
Argentina,2011,81,0.029,12.7,76,Americas
Argentina,2011,61,0.029,12.7,76,Americas
Argentina,2011,140,0.029,12.7,76,Americas
Argentina,2011,106,0.029,12.7,76,Americas
Argentina,2011,189,0.029,12.7,76,Americas
Argentina,2011,120,0.029,12.7,76,Americas
Argentina,2011,65,0.029,12.7,76,Americas
Argentina,2011,134,0.029,12.7,76,Americas
Argentina,2011,116,0.029,12.7,76,Americas
Argentina,2011,62,0.029,12.7,76,Americas
Argentina,2011,92,0.029,12.7,76,Americas
Argentina,2011,62,0.029,12.7,76,Americas
Argentina,2011,179,0.029,12.7,76,Americas
Argentina,2011,56,0.029,12.7,76,Americas
Argentina,2011,88,0.029,12.7,76,Americas
Argentina,2011,126,0.029,12.7,76,Americas
Argentina,2011,144,0.029,12.7,76,Americas
Argentina,2011,91,0.029,12.7,76,Americas
Argentina,2011,104,0.029,12.7,76,Americas
Argentina,2011,165,0.029,12.7,76,Americas
Argentina,2011,89,0.029,12.7,76,Americas
Argentina,2011,145,0.029,12.7,76,Americas
Argentina,2011,62,0.029,12.7,76,Americas
Argentina,2011,173,0.029,12.7,76,Americas
Argentina,2011,77,0.029,12.7,76,Americas
Argentina,2011,152,0.029,12.7,76,Americas
Argentina,2011,89,0.029,12.7,76,Americas
Argentina,2011,134,0.029,12.7,76,Americas
Argentina,2011,62,0.029,12.7,76,Americas
Argentina,2011,67,0.029,12.7,76,Americas
Argentina,2011,190,0.029,12.7,76,Americas
Argentina,2011,77,0.029,12.7,76,Americas
Argentina,2011,115,0.029,12.7,76,Americas
Argentina,2011,67,0.029,12.7,76,Americas
Argentina,2011,68,0.029,12.7,76,Americas
Argentina,2011,63,0.029,12.7,76,Americas
Argentina,2011,100,0.029,12.7,76,Americas
Argentina,2011,146,0.029,12.7,76,Americas
Argentina,2011,67,0.029,12.7,76,Americas
Argentina,2011,154,0.029,12.7,76,Americas
Argentina,2011,85,0.029,12.7,76,Americas
Argentina,2011,99,0.029,12.7,76,Americas
Argentina,2011,147,0.029,12.7,76,Americas
Argentina,2011,57,0.029,12.7,76,Americas
Argentina,2011,95,0.029,12.7,76,Americas
Argentina,2011,62,0.029,12.7,76,Americas
Argentina,2011,107,0.089,12.7,76,Americas
Argentina,2011,85,0.089,12.7,76,Americas
Argentina,2011,162,0.089,12.7,76,Americas
Argentina,2011,160,0.089,12.7,76,Americas
Argentina,2011,137,0.089,12.7,76,Americas
Argentina,2011,67,0.089,12.7,76,Americas
Argentina,2011,81,0.089,12.7,76,Americas
Argentina,2011,61,0.089,12.7,76,Americas
Argentina,2011,140,0.089,12.7,76,Americas
Argentina,2011,106,0.089,12.7,76,Americas
Argentina,2011,189,0.089,12.7,76,Americas
Argentina,2011,120,0.089,12.7,76,Americas
Argentina,2011,65,0.089,12.7,76,Americas
Argentina,2011,134,0.089,12.7,76,Americas
Argentina,2011,116,0.089,12.7,76,Americas
Argentina,2011,62,0.089,12.7,76,Americas
Argentina,2011,92,0.089,12.7,76,Americas
Argentina,2011,62,0.089,12.7,76,Americas
Argentina,2011,179,0.089,12.7,76,Americas
Argentina,2011,56,0.089,12.7,76,Americas
Argentina,2011,88,0.089,12.7,76,Americas
Argentina,2011,126,0.089,12.7,76,Americas
Argentina,2011,144,0.089,12.7,76,Americas
Argentina,2011,91,0.089,12.7,76,Americas
Argentina,2011,104,0.089,12.7,76,Americas
Argentina,2011,165,0.089,12.7,76,Americas
Argentina,2011,89,0.089,12.7,76,Americas
Argentina,2011,145,0.089,12.7,76,Americas
Argentina,2011,62,0.089,12.7,76,Americas
Argentina,2011,173,0.089,12.7,76,Americas
Argentina,2011,77,0.089,12.7,76,Americas
Argentina,2011,152,0.089,12.7,76,Americas
Argentina,2011,89,0.089,12.7,76,Americas
Argentina,2011,134,0.089,12.7,76,Americas
Argentina,2011,62,0.089,12.7,76,Americas
Argentina,2011,67,0.089,12.7,76,Americas
Argentina,2011,190,0.089,12.7,76,Americas
Argentina,2011,77,0.089,12.7,76,Americas
Argentina,2011,115,0.089,12.7,76,Americas
Argentina,2011,67,0.089,12.7,76,Americas
Argentina,2011,68,0.089,12.7,76,Americas
Argentina,2011,63,0.089,12.7,76,Americas
Argentina,2011,100,0.089,12.7,76,Americas
Argentina,2011,146,0.089,12.7,76,Americas
Argentina,2011,67,0.089,12.7,76,Americas
Argentina,2011,154,0.089,12.7,76,Americas
Argentina,2011,85,0.089,12.7,76,Americas
Argentina,2011,99,0.089,12.7,76,Americas
Argentina,2011,147,0.089,12.7,76,Americas
Argentina,2011,57,0.089,12.7,76,Americas
Argentina,2011,95,0.089,12.7,76,Americas
Argentina,2011,62,0.089,12.7,76,Americas
Argentina,2011,107,0.024,12.7,76,Americas
Argentina,2011,85,0.024,12.7,76,Americas
Argentina,2011,162,0.024,12.7,76,Americas
Argentina,2011,160,0.024,12.7,76,Americas
Argentina,2011,137,0.024,12.7,76,Americas
Argentina,2011,67,0.024,12.7,76,Americas
Argentina,2011,81,0.024,12.7,76,Americas
Argentina,2011,61,0.024,12.7,76,Americas
Argentina,2011,140,0.024,12.7,76,Americas
Argentina,2011,106,0.024,12.7,76,Americas
Argentina,2011,189,0.024,12.7,76,Americas
Argentina,2011,120,0.024,12.7,76,Americas
Argentina,2011,65,0.024,12.7,76,Americas
Argentina,2011,134,0.024,12.7,76,Americas
Argentina,2011,116,0.024,12.7,76,Americas
Argentina,2011,62,0.024,12.7,76,Americas
Argentina,2011,92,0.024,12.7,76,Americas
Argentina,2011,62,0.024,12.7,76,Americas
Argentina,2011,179,0.024,12.7,76,Americas
Argentina,2011,56,0.024,12.7,76,Americas
Argentina,2011,88,0.024,12.7,76,Americas
Argentina,2011,126,0.024,12.7,76,Americas
Argentina,2011,144,0.024,12.7,76,Americas
Argentina,2011,91,0.024,12.7,76,Americas
Argentina,2011,104,0.024,12.7,76,Americas
Argentina,2011,165,0.024,12.7,76,Americas
Argentina,2011,89,0.024,12.7,76,Americas
Argentina,2011,145,0.024,12.7,76,Americas
Argentina,2011,62,0.024,12.7,76,Americas
Argentina,2011,173,0.024,12.7,76,Americas
Argentina,2011,77,0.024,12.7,76,Americas
Argentina,2011,152,0.024,12.7,76,Americas
Argentina,2011,89,0.024,12.7,76,Americas
Argentina,2011,134,0.024,12.7,76,Americas
Argentina,2011,62,0.024,12.7,76,Americas
Argentina,2011,67,0.024,12.7,76,Americas
Argentina,2011,190,0.024,12.7,76,Americas
Argentina,2011,77,0.024,12.7,76,Americas
Argentina,2011,115,0.024,12.7,76,Americas
Argentina,2011,67,0.024,12.7,76,Americas
Argentina,2011,68,0.024,12.7,76,Americas
Argentina,2011,63,0.024,12.7,76,Americas
Argentina,2011,100,0.024,12.7,76,Americas
Argentina,2011,146,0.024,12.7,76,Americas
Argentina,2011,67,0.024,12.7,76,Americas
Argentina,2011,154,0.024,12.7,76,Americas
Argentina,2011,85,0.024,12.7,76,Americas
Argentina,2011,99,0.024,12.7,76,Americas
Argentina,2011,147,0.024,12.7,76,Americas
Argentina,2011,57,0.024,12.7,76,Americas
Argentina,2011,95,0.024,12.7,76,Americas
Argentina,2011,62,0.024,12.7,76,Americas
Argentina,2011,107,0.027,12.7,76,Americas
Argentina,2011,85,0.027,12.7,76,Americas
Argentina,2011,162,0.027,12.7,76,Americas
Argentina,2011,160,0.027,12.7,76,Americas
Argentina,2011,137,0.027,12.7,76,Americas
Argentina,2011,67,0.027,12.7,76,Americas
Argentina,2011,81,0.027,12.7,76,Americas
Argentina,2011,61,0.027,12.7,76,Americas
Argentina,2011,140,0.027,12.7,76,Americas
Argentina,2011,106,0.027,12.7,76,Americas
Argentina,2011,189,0.027,12.7,76,Americas
Argentina,2011,120,0.027,12.7,76,Americas
Argentina,2011,65,0.027,12.7,76,Americas
Argentina,2011,134,0.027,12.7,76,Americas
Argentina,2011,116,0.027,12.7,76,Americas
Argentina,2011,62,0.027,12.7,76,Americas
Argentina,2011,92,0.027,12.7,76,Americas
Argentina,2011,62,0.027,12.7,76,Americas
Argentina,2011,179,0.027,12.7,76,Americas
Argentina,2011,56,0.027,12.7,76,Americas
Argentina,2011,88,0.027,12.7,76,Americas
Argentina,2011,126,0.027,12.7,76,Americas
Argentina,2011,144,0.027,12.7,76,Americas
Argentina,2011,91,0.027,12.7,76,Americas
Argentina,2011,104,0.027,12.7,76,Americas
Argentina,2011,165,0.027,12.7,76,Americas
Argentina,2011,89,0.027,12.7,76,Americas
Argentina,2011,145,0.027,12.7,76,Americas
Argentina,2011,62,0.027,12.7,76,Americas
Argentina,2011,173,0.027,12.7,76,Americas
Argentina,2011,77,0.027,12.7,76,Americas
Argentina,2011,152,0.027,12.7,76,Americas
Argentina,2011,89,0.027,12.7,76,Americas
Argentina,2011,134,0.027,12.7,76,Americas
Argentina,2011,62,0.027,12.7,76,Americas
Argentina,2011,67,0.027,12.7,76,Americas
Argentina,2011,190,0.027,12.7,76,Americas
Argentina,2011,77,0.027,12.7,76,Americas
Argentina,2011,115,0.027,12.7,76,Americas
Argentina,2011,67,0.027,12.7,76,Americas
Argentina,2011,68,0.027,12.7,76,Americas
Argentina,2011,63,0.027,12.7,76,Americas
Argentina,2011,100,0.027,12.7,76,Americas
Argentina,2011,146,0.027,12.7,76,Americas
Argentina,2011,67,0.027,12.7,76,Americas
Argentina,2011,154,0.027,12.7,76,Americas
Argentina,2011,85,0.027,12.7,76,Americas
Argentina,2011,99,0.027,12.7,76,Americas
Argentina,2011,147,0.027,12.7,76,Americas
Argentina,2011,57,0.027,12.7,76,Americas
Argentina,2011,95,0.027,12.7,76,Americas
Argentina,2011,62,0.027,12.7,76,Americas
Argentina,2011,107,0.029,12.7,76,Americas
Argentina,2011,85,0.029,12.7,76,Americas
Argentina,2011,162,0.029,12.7,76,Americas
Argentina,2011,160,0.029,12.7,76,Americas
Argentina,2011,137,0.029,12.7,76,Americas
Argentina,2011,67,0.029,12.7,76,Americas
Argentina,2011,81,0.029,12.7,76,Americas
Argentina,2011,61,0.029,12.7,76,Americas
Argentina,2011,140,0.029,12.7,76,Americas
Argentina,2011,106,0.029,12.7,76,Americas
Argentina,2011,189,0.029,12.7,76,Americas
Argentina,2011,120,0.029,12.7,76,Americas
Argentina,2011,65,0.029,12.7,76,Americas
Argentina,2011,134,0.029,12.7,76,Americas
Argentina,2011,116,0.029,12.7,76,Americas
Argentina,2011,62,0.029,12.7,76,Americas
Argentina,2011,92,0.029,12.7,76,Americas
Argentina,2011,62,0.029,12.7,76,Americas
Argentina,2011,179,0.029,12.7,76,Americas
Argentina,2011,56,0.029,12.7,76,Americas
Argentina,2011,88,0.029,12.7,76,Americas
Argentina,2011,126,0.029,12.7,76,Americas
Argentina,2011,144,0.029,12.7,76,Americas
Argentina,2011,91,0.029,12.7,76,Americas
Argentina,2011,104,0.029,12.7,76,Americas
Argentina,2011,165,0.029,12.7,76,Americas
Argentina,2011,89,0.029,12.7,76,Americas
Argentina,2011,145,0.029,12.7,76,Americas
Argentina,2011,62,0.029,12.7,76,Americas
Argentina,2011,173,0.029,12.7,76,Americas
Argentina,2011,77,0.029,12.7,76,Americas
Argentina,2011,152,0.029,12.7,76,Americas
Argentina,2011,89,0.029,12.7,76,Americas
Argentina,2011,134,0.029,12.7,76,Americas
Argentina,2011,62,0.029,12.7,76,Americas
Argentina,2011,67,0.029,12.7,76,Americas
Argentina,2011,190,0.029,12.7,76,Americas
Argentina,2011,77,0.029,12.7,76,Americas
Argentina,2011,115,0.029,12.7,76,Americas
Argentina,2011,67,0.029,12.7,76,Americas
Argentina,2011,68,0.029,12.7,76,Americas
Argentina,2011,63,0.029,12.7,76,Americas
Argentina,2011,100,0.029,12.7,76,Americas
Argentina,2011,146,0.029,12.7,76,Americas
Argentina,2011,67,0.029,12.7,76,Americas
Argentina,2011,154,0.029,12.7,76,Americas
Argentina,2011,85,0.029,12.7,76,Americas
Argentina,2011,99,0.029,12.7,76,Americas
Argentina,2011,147,0.029,12.7,76,Americas
Argentina,2011,57,0.029,12.7,76,Americas
Argentina,2011,95,0.029,12.7,76,Americas
Argentina,2011,62,0.029,12.7,76,Americas
Argentina,2011,107,0.077,12.7,76,Americas
Argentina,2011,85,0.077,12.7,76,Americas
Argentina,2011,162,0.077,12.7,76,Americas
Argentina,2011,160,0.077,12.7,76,Americas
Argentina,2011,137,0.077,12.7,76,Americas
Argentina,2011,67,0.077,12.7,76,Americas
Argentina,2011,81,0.077,12.7,76,Americas
Argentina,2011,61,0.077,12.7,76,Americas
Argentina,2011,140,0.077,12.7,76,Americas
Argentina,2011,106,0.077,12.7,76,Americas
Argentina,2011,189,0.077,12.7,76,Americas
Argentina,2011,120,0.077,12.7,76,Americas
Argentina,2011,65,0.077,12.7,76,Americas
Argentina,2011,134,0.077,12.7,76,Americas
Argentina,2011,116,0.077,12.7,76,Americas
Argentina,2011,62,0.077,12.7,76,Americas
Argentina,2011,92,0.077,12.7,76,Americas
Argentina,2011,62,0.077,12.7,76,Americas
Argentina,2011,179,0.077,12.7,76,Americas
Argentina,2011,56,0.077,12.7,76,Americas
Argentina,2011,88,0.077,12.7,76,Americas
Argentina,2011,126,0.077,12.7,76,Americas
Argentina,2011,144,0.077,12.7,76,Americas
Argentina,2011,91,0.077,12.7,76,Americas
Argentina,2011,104,0.077,12.7,76,Americas
Argentina,2011,165,0.077,12.7,76,Americas
Argentina,2011,89,0.077,12.7,76,Americas
Argentina,2011,145,0.077,12.7,76,Americas
Argentina,2011,62,0.077,12.7,76,Americas
Argentina,2011,173,0.077,12.7,76,Americas
Argentina,2011,77,0.077,12.7,76,Americas
Argentina,2011,152,0.077,12.7,76,Americas
Argentina,2011,89,0.077,12.7,76,Americas
Argentina,2011,134,0.077,12.7,76,Americas
Argentina,2011,62,0.077,12.7,76,Americas
Argentina,2011,67,0.077,12.7,76,Americas
Argentina,2011,190,0.077,12.7,76,Americas
Argentina,2011,77,0.077,12.7,76,Americas
Argentina,2011,115,0.077,12.7,76,Americas
Argentina,2011,67,0.077,12.7,76,Americas
Argentina,2011,68,0.077,12.7,76,Americas
Argentina,2011,63,0.077,12.7,76,Americas
Argentina,2011,100,0.077,12.7,76,Americas
Argentina,2011,146,0.077,12.7,76,Americas
Argentina,2011,67,0.077,12.7,76,Americas
Argentina,2011,154,0.077,12.7,76,Americas
Argentina,2011,85,0.077,12.7,76,Americas
Argentina,2011,99,0.077,12.7,76,Americas
Argentina,2011,147,0.077,12.7,76,Americas
Argentina,2011,57,0.077,12.7,76,Americas
Argentina,2011,95,0.077,12.7,76,Americas
Argentina,2011,62,0.077,12.7,76,Americas
Argentina,2011,107,0.029,12.7,76,Americas
Argentina,2011,85,0.029,12.7,76,Americas
Argentina,2011,162,0.029,12.7,76,Americas
Argentina,2011,160,0.029,12.7,76,Americas
Argentina,2011,137,0.029,12.7,76,Americas
Argentina,2011,67,0.029,12.7,76,Americas
Argentina,2011,81,0.029,12.7,76,Americas
Argentina,2011,61,0.029,12.7,76,Americas
Argentina,2011,140,0.029,12.7,76,Americas
Argentina,2011,106,0.029,12.7,76,Americas
Argentina,2011,189,0.029,12.7,76,Americas
Argentina,2011,120,0.029,12.7,76,Americas
Argentina,2011,65,0.029,12.7,76,Americas
Argentina,2011,134,0.029,12.7,76,Americas
Argentina,2011,116,0.029,12.7,76,Americas
Argentina,2011,62,0.029,12.7,76,Americas
Argentina,2011,92,0.029,12.7,76,Americas
Argentina,2011,62,0.029,12.7,76,Americas
Argentina,2011,179,0.029,12.7,76,Americas
Argentina,2011,56,0.029,12.7,76,Americas
Argentina,2011,88,0.029,12.7,76,Americas
Argentina,2011,126,0.029,12.7,76,Americas
Argentina,2011,144,0.029,12.7,76,Americas
Argentina,2011,91,0.029,12.7,76,Americas
Argentina,2011,104,0.029,12.7,76,Americas
Argentina,2011,165,0.029,12.7,76,Americas
Argentina,2011,89,0.029,12.7,76,Americas
Argentina,2011,145,0.029,12.7,76,Americas
Argentina,2011,62,0.029,12.7,76,Americas
Argentina,2011,173,0.029,12.7,76,Americas
Argentina,2011,77,0.029,12.7,76,Americas
Argentina,2011,152,0.029,12.7,76,Americas
Argentina,2011,89,0.029,12.7,76,Americas
Argentina,2011,134,0.029,12.7,76,Americas
Argentina,2011,62,0.029,12.7,76,Americas
Argentina,2011,67,0.029,12.7,76,Americas
Argentina,2011,190,0.029,12.7,76,Americas
Argentina,2011,77,0.029,12.7,76,Americas
Argentina,2011,115,0.029,12.7,76,Americas
Argentina,2011,67,0.029,12.7,76,Americas
Argentina,2011,68,0.029,12.7,76,Americas
Argentina,2011,63,0.029,12.7,76,Americas
Argentina,2011,100,0.029,12.7,76,Americas
Argentina,2011,146,0.029,12.7,76,Americas
Argentina,2011,67,0.029,12.7,76,Americas
Argentina,2011,154,0.029,12.7,76,Americas
Argentina,2011,85,0.029,12.7,76,Americas
Argentina,2011,99,0.029,12.7,76,Americas
Argentina,2011,147,0.029,12.7,76,Americas
Argentina,2011,57,0.029,12.7,76,Americas
Argentina,2011,95,0.029,12.7,76,Americas
Argentina,2011,62,0.029,12.7,76,Americas
Argentina,2011,107,0.014,12.7,76,Americas
Argentina,2011,85,0.014,12.7,76,Americas
Argentina,2011,162,0.014,12.7,76,Americas
Argentina,2011,160,0.014,12.7,76,Americas
Argentina,2011,137,0.014,12.7,76,Americas
Argentina,2011,67,0.014,12.7,76,Americas
Argentina,2011,81,0.014,12.7,76,Americas
Argentina,2011,61,0.014,12.7,76,Americas
Argentina,2011,140,0.014,12.7,76,Americas
Argentina,2011,106,0.014,12.7,76,Americas
Argentina,2011,189,0.014,12.7,76,Americas
Argentina,2011,120,0.014,12.7,76,Americas
Argentina,2011,65,0.014,12.7,76,Americas
Argentina,2011,134,0.014,12.7,76,Americas
Argentina,2011,116,0.014,12.7,76,Americas
Argentina,2011,62,0.014,12.7,76,Americas
Argentina,2011,92,0.014,12.7,76,Americas
Argentina,2011,62,0.014,12.7,76,Americas
Argentina,2011,179,0.014,12.7,76,Americas
Argentina,2011,56,0.014,12.7,76,Americas
Argentina,2011,88,0.014,12.7,76,Americas
Argentina,2011,126,0.014,12.7,76,Americas
Argentina,2011,144,0.014,12.7,76,Americas
Argentina,2011,91,0.014,12.7,76,Americas
Argentina,2011,104,0.014,12.7,76,Americas
Argentina,2011,165,0.014,12.7,76,Americas
Argentina,2011,89,0.014,12.7,76,Americas
Argentina,2011,145,0.014,12.7,76,Americas
Argentina,2011,62,0.014,12.7,76,Americas
Argentina,2011,173,0.014,12.7,76,Americas
Argentina,2011,77,0.014,12.7,76,Americas
Argentina,2011,152,0.014,12.7,76,Americas
Argentina,2011,89,0.014,12.7,76,Americas
Argentina,2011,134,0.014,12.7,76,Americas
Argentina,2011,62,0.014,12.7,76,Americas
Argentina,2011,67,0.014,12.7,76,Americas
Argentina,2011,190,0.014,12.7,76,Americas
Argentina,2011,77,0.014,12.7,76,Americas
Argentina,2011,115,0.014,12.7,76,Americas
Argentina,2011,67,0.014,12.7,76,Americas
Argentina,2011,68,0.014,12.7,76,Americas
Argentina,2011,63,0.014,12.7,76,Americas
Argentina,2011,100,0.014,12.7,76,Americas
Argentina,2011,146,0.014,12.7,76,Americas
Argentina,2011,67,0.014,12.7,76,Americas
Argentina,2011,154,0.014,12.7,76,Americas
Argentina,2011,85,0.014,12.7,76,Americas
Argentina,2011,99,0.014,12.7,76,Americas
Argentina,2011,147,0.014,12.7,76,Americas
Argentina,2011,57,0.014,12.7,76,Americas
Argentina,2011,95,0.014,12.7,76,Americas
Argentina,2011,62,0.014,12.7,76,Americas
Argentina,2011,107,0.024,12.7,76,Americas
Argentina,2011,85,0.024,12.7,76,Americas
Argentina,2011,162,0.024,12.7,76,Americas
Argentina,2011,160,0.024,12.7,76,Americas
Argentina,2011,137,0.024,12.7,76,Americas
Argentina,2011,67,0.024,12.7,76,Americas
Argentina,2011,81,0.024,12.7,76,Americas
Argentina,2011,61,0.024,12.7,76,Americas
Argentina,2011,140,0.024,12.7,76,Americas
Argentina,2011,106,0.024,12.7,76,Americas
Argentina,2011,189,0.024,12.7,76,Americas
Argentina,2011,120,0.024,12.7,76,Americas
Argentina,2011,65,0.024,12.7,76,Americas
Argentina,2011,134,0.024,12.7,76,Americas
Argentina,2011,116,0.024,12.7,76,Americas
Argentina,2011,62,0.024,12.7,76,Americas
Argentina,2011,92,0.024,12.7,76,Americas
Argentina,2011,62,0.024,12.7,76,Americas
Argentina,2011,179,0.024,12.7,76,Americas
Argentina,2011,56,0.024,12.7,76,Americas
Argentina,2011,88,0.024,12.7,76,Americas
Argentina,2011,126,0.024,12.7,76,Americas
Argentina,2011,144,0.024,12.7,76,Americas
Argentina,2011,91,0.024,12.7,76,Americas
Argentina,2011,104,0.024,12.7,76,Americas
Argentina,2011,165,0.024,12.7,76,Americas
Argentina,2011,89,0.024,12.7,76,Americas
Argentina,2011,145,0.024,12.7,76,Americas
Argentina,2011,62,0.024,12.7,76,Americas
Argentina,2011,173,0.024,12.7,76,Americas
Argentina,2011,77,0.024,12.7,76,Americas
Argentina,2011,152,0.024,12.7,76,Americas
Argentina,2011,89,0.024,12.7,76,Americas
Argentina,2011,134,0.024,12.7,76,Americas
Argentina,2011,62,0.024,12.7,76,Americas
Argentina,2011,67,0.024,12.7,76,Americas
Argentina,2011,190,0.024,12.7,76,Americas
Argentina,2011,77,0.024,12.7,76,Americas
Argentina,2011,115,0.024,12.7,76,Americas
Argentina,2011,67,0.024,12.7,76,Americas
Argentina,2011,68,0.024,12.7,76,Americas
Argentina,2011,63,0.024,12.7,76,Americas
Argentina,2011,100,0.024,12.7,76,Americas
Argentina,2011,146,0.024,12.7,76,Americas
Argentina,2011,67,0.024,12.7,76,Americas
Argentina,2011,154,0.024,12.7,76,Americas
Argentina,2011,85,0.024,12.7,76,Americas
Argentina,2011,99,0.024,12.7,76,Americas
Argentina,2011,147,0.024,12.7,76,Americas
Argentina,2011,57,0.024,12.7,76,Americas
Argentina,2011,95,0.024,12.7,76,Americas
Argentina,2011,62,0.024,12.7,76,Americas
Argentina,2011,107,0.142,12.7,76,Americas
Argentina,2011,85,0.142,12.7,76,Americas
Argentina,2011,162,0.142,12.7,76,Americas
Argentina,2011,160,0.142,12.7,76,Americas
Argentina,2011,137,0.142,12.7,76,Americas
Argentina,2011,67,0.142,12.7,76,Americas
Argentina,2011,81,0.142,12.7,76,Americas
Argentina,2011,61,0.142,12.7,76,Americas
Argentina,2011,140,0.142,12.7,76,Americas
Argentina,2011,106,0.142,12.7,76,Americas
Argentina,2011,189,0.142,12.7,76,Americas
Argentina,2011,120,0.142,12.7,76,Americas
Argentina,2011,65,0.142,12.7,76,Americas
Argentina,2011,134,0.142,12.7,76,Americas
Argentina,2011,116,0.142,12.7,76,Americas
Argentina,2011,62,0.142,12.7,76,Americas
Argentina,2011,92,0.142,12.7,76,Americas
Argentina,2011,62,0.142,12.7,76,Americas
Argentina,2011,179,0.142,12.7,76,Americas
Argentina,2011,56,0.142,12.7,76,Americas
Argentina,2011,88,0.142,12.7,76,Americas
Argentina,2011,126,0.142,12.7,76,Americas
Argentina,2011,144,0.142,12.7,76,Americas
Argentina,2011,91,0.142,12.7,76,Americas
Argentina,2011,104,0.142,12.7,76,Americas
Argentina,2011,165,0.142,12.7,76,Americas
Argentina,2011,89,0.142,12.7,76,Americas
Argentina,2011,145,0.142,12.7,76,Americas
Argentina,2011,62,0.142,12.7,76,Americas
Argentina,2011,173,0.142,12.7,76,Americas
Argentina,2011,77,0.142,12.7,76,Americas
Argentina,2011,152,0.142,12.7,76,Americas
Argentina,2011,89,0.142,12.7,76,Americas
Argentina,2011,134,0.142,12.7,76,Americas
Argentina,2011,62,0.142,12.7,76,Americas
Argentina,2011,67,0.142,12.7,76,Americas
Argentina,2011,190,0.142,12.7,76,Americas
Argentina,2011,77,0.142,12.7,76,Americas
Argentina,2011,115,0.142,12.7,76,Americas
Argentina,2011,67,0.142,12.7,76,Americas
Argentina,2011,68,0.142,12.7,76,Americas
Argentina,2011,63,0.142,12.7,76,Americas
Argentina,2011,100,0.142,12.7,76,Americas
