"year","month","day","country","flu_activity"
2014,"05","11","France",6
2014,"05","11","Germany",491
2014,"05","11","Hungary",41
2014,"05","11","Japan",47
2014,"05","11","Mexico",1005
2014,"05","11","Netherlands",21
2014,"05","11","New Zealand",45
2014,"05","11","Norway",64
2014,"05","11","Paraguay",291
2014,"05","11","Peru",143
2014,"05","11","Poland",17
2014,"05","11","Romania",602
2014,"05","11","Russia",448
2014,"05","11","South Africa",3088
2014,"05","11","Spain",18
2014,"05","11","Sweden",3
2014,"05","11","Switzerland",27
2014,"05","11","Ukraine",249
2014,"05","11","United States",1339
2014,"05","11","Uruguay",103
2014,"05","18","Argentina",164
2014,"05","18","Australia",492
2014,"05","18","Austria",806
2014,"05","18","Belgium",38
2014,"05","18","Bolivia",223
2014,"05","18","Brazil",238
2014,"05","18","Bulgaria",271
2014,"05","18","Canada",1448
2014,"05","18","Chile",14
2014,"05","18","France",5
2014,"05","18","Germany",477
2014,"05","18","Hungary",42
2014,"05","18","Japan",32
2014,"05","18","Mexico",1082
2014,"05","18","Netherlands",19
2014,"05","18","New Zealand",53
2014,"05","18","Norway",69
2014,"05","18","Paraguay",313
2014,"05","18","Peru",144
2014,"05","18","Poland",17
2014,"05","18","Romania",616
2014,"05","18","Russia",404
2014,"05","18","South Africa",3223
2014,"05","18","Spain",18
2014,"05","18","Sweden",3
2014,"05","18","Switzerland",29
2014,"05","18","Ukraine",222
2014,"05","18","United States",1289
2014,"05","18","Uruguay",116
2014,"05","25","Argentina",171
2014,"05","25","Australia",520
2014,"05","25","Austria",715
2014,"05","25","Belgium",30
2014,"05","25","Bolivia",234
2014,"05","25","Brazil",227
2014,"05","25","Bulgaria",256
2014,"05","25","Canada",1218
2014,"05","25","Chile",15
2014,"05","25","France",6
2014,"05","25","Germany",425
2014,"05","25","Hungary",41
2014,"05","25","Japan",18
2014,"05","25","Mexico",1057
2014,"05","25","Netherlands",15
2014,"05","25","New Zealand",66
2014,"05","25","Norway",48
2014,"05","25","Paraguay",356
2014,"05","25","Peru",141
2014,"05","25","Poland",15
2014,"05","25","Romania",601
2014,"05","25","Russia",358
2014,"05","25","South Africa",3338
2014,"05","25","Spain",18
2014,"05","25","Sweden",2
2014,"05","25","Switzerland",23
2014,"05","25","Ukraine",197
2014,"05","25","United States",1318
2014,"05","25","Uruguay",115
2014,"06","01","Argentina",184
2014,"06","01","Australia",515
2014,"06","01","Austria",793
2014,"06","01","Belgium",28
2014,"06","01","Bolivia",200
2014,"06","01","Brazil",226
2014,"06","01","Bulgaria",250
2014,"06","01","Canada",1101
2014,"06","01","Chile",19
2014,"06","01","France",5
2014,"06","01","Germany",468
2014,"06","01","Hungary",40
2014,"06","01","Japan",14
2014,"06","01","Mexico",1091
2014,"06","01","Netherlands",17
2014,"06","01","New Zealand",81
2014,"06","01","Norway",43
2014,"06","01","Paraguay",351
2014,"06","01","Peru",140
2014,"06","01","Poland",16
2014,"06","01","Romania",562
2014,"06","01","Russia",312
2014,"06","01","South Africa",3492
2014,"06","01","Spain",17
2014,"06","01","Sweden",2
2014,"06","01","Switzerland",22
2014,"06","01","Ukraine",202
2014,"06","01","United States",1155
2014,"06","01","Uruguay",118
2014,"06","08","Argentina",190
2014,"06","08","Australia",599
2014,"06","08","Austria",632
2014,"06","08","Belgium",21
2014,"06","08","Bolivia",214
2014,"06","08","Brazil",212
2014,"06","08","Bulgaria",226
2014,"06","08","Canada",1013
2014,"06","08","Chile",28
2014,"06","08","France",3
2014,"06","08","Germany",382
2014,"06","08","Hungary",43
2014,"06","08","Japan",12
2014,"06","08","Mexico",977
2014,"06","08","Netherlands",15
2014,"06","08","New Zealand",79
2014,"06","08","Norway",34
2014,"06","08","Paraguay",352
2014,"06","08","Peru",137
2014,"06","08","Poland",15
2014,"06","08","Romania",538
2014,"06","08","Russia",291
2014,"06","08","South Africa",3587
2014,"06","08","Spain",12
2014,"06","08","Sweden",2
2014,"06","08","Switzerland",20
2014,"06","08","Ukraine",202
2014,"06","08","United States",1071
2014,"06","08","Uruguay",131
2014,"06","15","Argentina",228
2014,"06","15","Australia",719
2014,"06","15","Austria",594
2014,"06","15","Belgium",19
2014,"06","15","Bolivia",194
2014,"06","15","Brazil",212
2014,"06","15","Bulgaria",211
2014,"06","15","Canada",953
2014,"06","15","Chile",52
2014,"06","15","France",3
2014,"06","15","Germany",378
2014,"06","15","Hungary",35
2014,"06","15","Japan",9
2014,"06","15","Mexico",934
2014,"06","15","Netherlands",17
2014,"06","15","New Zealand",84
2014,"06","15","Norway",37
2014,"06","15","Paraguay",351
2014,"06","15","Peru",134
2014,"06","15","Poland",15
2014,"06","15","Romania",532
2014,"06","15","Russia",281
2014,"06","15","South Africa",4010
2014,"06","15","Spain",8
2014,"06","15","Sweden",2
2014,"06","15","Switzerland",18
2014,"06","15","Ukraine",206
2014,"06","15","United States",1054
2014,"06","15","Uruguay",130
2014,"06","22","Argentina",239
2014,"06","22","Australia",714
2014,"06","22","Austria",562
2014,"06","22","Belgium",14
2014,"06","22","Bolivia",215
2014,"06","22","Brazil",209
2014,"06","22","Bulgaria",210
2014,"06","22","Canada",916
2014,"06","22","Chile",92
2014,"06","22","France",2
2014,"06","22","Germany",416
2014,"06","22","Hungary",32
2014,"06","22","Japan",7
2014,"06","22","Mexico",904
2014,"06","22","Netherlands",16
2014,"06","22","New Zealand",114
2014,"06","22","Norway",33
2014,"06","22","Paraguay",324
2014,"06","22","Peru",142
2014,"06","22","Poland",14
2014,"06","22","Romania",523
2014,"06","22","Russia",274
2014,"06","22","South Africa",4634
2014,"06","22","Spain",10
2014,"06","22","Sweden",2
2014,"06","22","Switzerland",17
2014,"06","22","Ukraine",212
2014,"06","22","United States",995
2014,"06","22","Uruguay",114
2014,"06","29","Argentina",274
2014,"06","29","Australia",729
2014,"06","29","Austria",569
2014,"06","29","Belgium",18
2014,"06","29","Bolivia",211
2014,"06","29","Brazil",197
2014,"06","29","Bulgaria",208
2014,"06","29","Canada",901
2014,"06","29","Chile",145
2014,"06","29","France",2
2014,"06","29","Germany",420
2014,"06","29","Hungary",33
2014,"06","29","Japan",7
2014,"06","29","Mexico",906
2014,"06","29","Netherlands",17
2014,"06","29","New Zealand",132
2014,"06","29","Norway",33
2014,"06","29","Paraguay",353
2014,"06","29","Peru",143
2014,"06","29","Poland",13
2014,"06","29","Romania",532
2014,"06","29","Russia",280
2014,"06","29","South Africa",4283
2014,"06","29","Spain",11
2014,"06","29","Sweden",2
2014,"06","29","Switzerland",24
2014,"06","29","Ukraine",209
2014,"06","29","United States",990
2014,"06","29","Uruguay",131
2014,"07","06","Argentina",251
2014,"07","06","Australia",927
2014,"07","06","Austria",577
2014,"07","06","Belgium",18
2014,"07","06","Bolivia",44
2014,"07","06","Brazil",182
2014,"07","06","Bulgaria",199
2014,"07","06","Canada",772
2014,"07","06","Chile",154
2014,"07","06","France",3
2014,"07","06","Germany",415
2014,"07","06","Hungary",30
2014,"07","06","Japan",6
2014,"07","06","Mexico",947
2014,"07","06","Netherlands",16
2014,"07","06","New Zealand",174
2014,"07","06","Norway",26
2014,"07","06","Paraguay",378
2014,"07","06","Peru",141
2014,"07","06","Poland",12
2014,"07","06","Romania",517
2014,"07","06","Russia",279
2014,"07","06","South Africa",4472
2014,"07","06","Spain",9
2014,"07","06","Sweden",2
2014,"07","06","Switzerland",26
2014,"07","06","Ukraine",187
2014,"07","06","United States",964
2014,"07","06","Uruguay",146
2014,"07","13","Argentina",245
2014,"07","13","Australia",1078
2014,"07","13","Austria",591
2014,"07","13","Belgium",16
2014,"07","13","Bolivia",44
2014,"07","13","Brazil",178
2014,"07","13","Bulgaria",189
2014,"07","13","Canada",822
2014,"07","13","Chile",108
2014,"07","13","France",3
2014,"07","13","Germany",398
2014,"07","13","Hungary",27
2014,"07","13","Japan",6
2014,"07","13","Mexico",953
2014,"07","13","Netherlands",14
2014,"07","13","New Zealand",157
2014,"07","13","Norway",18
2014,"07","13","Paraguay",415
2014,"07","13","Peru",134
2014,"07","13","Poland",11
2014,"07","13","Romania",528
2014,"07","13","Russia",257
2014,"07","13","South Africa",4200
2014,"07","13","Spain",9
2014,"07","13","Sweden",1
2014,"07","13","Switzerland",26
2014,"07","13","Ukraine",177
2014,"07","13","United States",1028
2014,"07","13","Uruguay",147
2014,"07","20","Argentina",227
2014,"07","20","Australia",1259
2014,"07","20","Austria",540
2014,"07","20","Belgium",15
2014,"07","20","Bolivia",42
2014,"07","20","Brazil",179
2014,"07","20","Bulgaria",174
2014,"07","20","Canada",743
2014,"07","20","Chile",53
2014,"07","20","France",2
2014,"07","20","Germany",377
2014,"07","20","Hungary",26
2014,"07","20","Japan",6
2014,"07","20","Mexico",956
2014,"07","20","Netherlands",13
2014,"07","20","New Zealand",171
2014,"07","20","Norway",19
2014,"07","20","Paraguay",398
2014,"07","20","Peru",143
2014,"07","20","Poland",10
2014,"07","20","Romania",522
2014,"07","20","Russia",249
2014,"07","20","South Africa",3603
2014,"07","20","Spain",9
2014,"07","20","Sweden",2
2014,"07","20","Switzerland",21
2014,"07","20","Ukraine",195
2014,"07","20","United States",1008
2014,"07","20","Uruguay",137
2014,"07","27","Argentina",202
2014,"07","27","Australia",1559
2014,"07","27","Austria",509
2014,"07","27","Belgium",14
2014,"07","27","Bolivia",94
2014,"07","27","Brazil",181
2014,"07","27","Bulgaria",165
2014,"07","27","Canada",754
2014,"07","27","Chile",26
2014,"07","27","France",2
2014,"07","27","Germany",341
2014,"07","27","Hungary",24
2014,"07","27","Japan",6
2014,"07","27","Mexico",879
2014,"07","27","Netherlands",15
2014,"07","27","New Zealand",166
2014,"07","27","Norway",20
2014,"07","27","Paraguay",364
2014,"07","27","Peru",135
2014,"07","27","Poland",10
2014,"07","27","Romania",527
2014,"07","27","Russia",239
2014,"07","27","South Africa",3763
2014,"07","27","Spain",5
2014,"07","27","Sweden",2
2014,"07","27","Switzerland",21
2014,"07","27","Ukraine",205
2014,"07","27","United States",793
2014,"07","27","Uruguay",141
2014,"08","03","Argentina",180
2014,"08","03","Australia",1841
2014,"08","03","Austria",501
2014,"08","03","Belgium",13
2014,"08","03","Bolivia",213
2014,"08","03","Brazil",196
2014,"08","03","Bulgaria",164
2014,"08","03","Canada",757
2014,"08","03","Chile",20
2014,"08","03","France",2
2014,"08","03","Germany",330
2014,"08","03","Hungary",24
2014,"08","03","Japan",6
2014,"08","03","Mexico",871
2014,"08","03","Netherlands",16
2014,"08","03","New Zealand",202
2014,"08","03","Norway",22
2014,"08","03","Paraguay",352
2014,"08","03","Peru",141
2014,"08","03","Poland",9
2014,"08","03","Romania",515
2014,"08","03","Russia",254
2014,"08","03","South Africa",4253
2014,"08","03","Spain",5
2014,"08","03","Sweden",1
2014,"08","03","Switzerland",25
2014,"08","03","Ukraine",208
2014,"08","03","United States",825
2014,"08","03","Uruguay",146
2014,"08","10","Argentina",198
2014,"08","10","Australia",2387
2014,"08","10","Austria",491
2014,"08","10","Belgium",14
2014,"08","10","Bolivia",203
2014,"08","10","Brazil",203
2014,"08","10","Bulgaria",172
2014,"08","10","Canada",830
2014,"08","10","Chile",17
2014,"08","10","France",3
2014,"08","10","Germany",345
2014,"08","10","Hungary",28
2014,"08","10","Japan",5
2014,"08","10","Mexico",829
2014,"08","10","Netherlands",16
2014,"08","10","New Zealand",176
2014,"08","10","Norway",25
2014,"08","10","Paraguay",311
2014,"08","10","Peru",141
2014,"08","10","Poland",8
2014,"08","10","Romania",515
2014,"08","10","Russia",264
2014,"08","10","South Africa",4365
2014,"08","10","Spain",4
2014,"08","10","Sweden",2
2014,"08","10","Switzerland",32
2014,"08","10","Ukraine",222
2014,"08","10","United States",762
2014,"08","10","Uruguay",173
2014,"08","17","Argentina",209
2014,"08","17","Australia",2338
2014,"08","17","Austria",568
2014,"08","17","Belgium",21
2014,"08","17","Bolivia",222
2014,"08","17","Brazil",217
2014,"08","17","Bulgaria",175
2014,"08","17","Canada",791
2014,"08","17","Chile",16
2014,"08","17","France",4
2014,"08","17","Germany",415
2014,"08","17","Hungary",32
2014,"08","17","Japan",5
2014,"08","17","Mexico",820
2014,"08","17","Netherlands",19
2014,"08","17","New Zealand",159
2014,"08","17","Norway",36
2014,"08","17","Paraguay",368
2014,"08","17","Peru",148
2014,"08","17","Poland",8
2014,"08","17","Romania",546
2014,"08","17","Russia",281
2014,"08","17","South Africa",4309
2014,"08","17","Spain",5
2014,"08","17","Sweden",2
2014,"08","17","Switzerland",32
2014,"08","17","Ukraine",249
2014,"08","17","United States",808
2014,"08","17","Uruguay",204
2014,"08","24","Argentina",183
2014,"08","24","Australia",2071
2014,"08","24","Austria",603
2014,"08","24","Belgium",21
2014,"08","24","Bolivia",244
2014,"08","24","Brazil",219
2014,"08","24","Bulgaria",188
2014,"08","24","Canada",858
2014,"08","24","Chile",17
2014,"08","24","France",3
2014,"08","24","Germany",444
2014,"08","24","Hungary",35
2014,"08","24","Japan",6
2014,"08","24","Mexico",908
2014,"08","24","Netherlands",25
2014,"08","24","New Zealand",159
2014,"08","24","Norway",60
2014,"08","24","Paraguay",375
2014,"08","24","Peru",142
2014,"08","24","Poland",8
2014,"08","24","Romania",569
2014,"08","24","Russia",298
2014,"08","24","South Africa",3902
2014,"08","24","Spain",5
2014,"08","24","Sweden",4
2014,"08","24","Switzerland",41
2014,"08","24","Ukraine",290
2014,"08","24","United States",827
2014,"08","24","Uruguay",174
2014,"08","31","Argentina",165
2014,"08","31","Australia",1611
2014,"08","31","Austria",659
2014,"08","31","Belgium",29
2014,"08","31","Bolivia",197
2014,"08","31","Brazil",196
2014,"08","31","Bulgaria",202
2014,"08","31","Canada",915
2014,"08","31","Chile",15
2014,"08","31","France",3
2014,"08","31","Germany",515
2014,"08","31","Hungary",32
2014,"08","31","Japan",6
2014,"08","31","Mexico",982
2014,"08","31","Netherlands",28
2014,"08","31","New Zealand",139
2014,"08","31","Norway",78
2014,"08","31","Paraguay",325
2014,"08","31","Peru",141
2014,"08","31","Poland",8
2014,"08","31","Romania",566
2014,"08","31","Russia",424
2014,"08","31","South Africa",3681
2014,"08","31","Spain",4
2014,"08","31","Sweden",4
2014,"08","31","Switzerland",46
2014,"08","31","Ukraine",370
2014,"08","31","United States",948
2014,"08","31","Uruguay",166
2014,"09","07","Argentina",154
2014,"09","07","Australia",1370
2014,"09","07","Austria",775
2014,"09","07","Belgium",45
2014,"09","07","Bolivia",223
2014,"09","07","Brazil",193
2014,"09","07","Bulgaria",215
2014,"09","07","Canada",1208
2014,"09","07","Chile",15
2014,"09","07","France",5
2014,"09","07","Germany",587
2014,"09","07","Hungary",40
2014,"09","07","Japan",7
2014,"09","07","Mexico",1104
2014,"09","07","Netherlands",31
2014,"09","07","New Zealand",115
2014,"09","07","Norway",77
2014,"09","07","Paraguay",322
2014,"09","07","Peru",145
2014,"09","07","Poland",9
2014,"09","07","Romania",567
2014,"09","07","Russia",604
2014,"09","07","South Africa",3786
2014,"09","07","Spain",4
2014,"09","07","Sweden",4
2014,"09","07","Switzerland",49
2014,"09","07","Ukraine",441
2014,"09","07","United States",1096
2014,"09","07","Uruguay",137
2014,"09","14","Argentina",155
2014,"09","14","Australia",981
2014,"09","14","Austria",984
2014,"09","14","Belgium",52
2014,"09","14","Bolivia",186
2014,"09","14","Brazil",188
2014,"09","14","Bulgaria",237
2014,"09","14","Canada",1648
2014,"09","14","Chile",16
2014,"09","14","France",10
2014,"09","14","Germany",643
2014,"09","14","Hungary",64
2014,"09","14","Japan",9
2014,"09","14","Mexico",1205
2014,"09","14","Netherlands",34
2014,"09","14","New Zealand",95
2014,"09","14","Norway",65
2014,"09","14","Paraguay",284
2014,"09","14","Peru",143
2014,"09","14","Poland",13
2014,"09","14","Romania",582
2014,"09","14","Russia",823
2014,"09","14","South Africa",3567
2014,"09","14","Spain",5
2014,"09","14","Sweden",3
2014,"09","14","Switzerland",48
2014,"09","14","Ukraine",547
2014,"09","14","United States",1229
2014,"09","14","Uruguay",131
2014,"09","21","Argentina",152
2014,"09","21","Australia",741
2014,"09","21","Austria",1064
2014,"09","21","Belgium",48
2014,"09","21","Bolivia",202
2014,"09","21","Brazil",178
2014,"09","21","Bulgaria",310
2014,"09","21","Canada",1750
2014,"09","21","Chile",15
2014,"09","21","France",17
2014,"09","21","Germany",746
2014,"09","21","Hungary",70
2014,"09","21","Japan",10
2014,"09","21","Mexico",1165
2014,"09","21","Netherlands",32
2014,"09","21","New Zealand",79
2014,"09","21","Norway",71
2014,"09","21","Paraguay",251
2014,"09","21","Peru",141
2014,"09","21","Poland",24
2014,"09","21","Romania",606
2014,"09","21","Russia",873
2014,"09","21","South Africa",3042
2014,"09","21","Spain",10
2014,"09","21","Sweden",3
2014,"09","21","Switzerland",48
2014,"09","21","Ukraine",571
2014,"09","21","United States",1164
2014,"09","21","Uruguay",125
2014,"09","28","Argentina",141
2014,"09","28","Australia",511
2014,"09","28","Austria",1064
2014,"09","28","Belgium",61
2014,"09","28","Bolivia",199
2014,"09","28","Brazil",165
2014,"09","28","Bulgaria",384
2014,"09","28","Canada",1809
2014,"09","28","Chile",12
2014,"09","28","France",20
2014,"09","28","Germany",792
2014,"09","28","Hungary",60
2014,"09","28","Japan",12
2014,"09","28","Mexico",1158
2014,"09","28","Netherlands",27
2014,"09","28","New Zealand",63
2014,"09","28","Norway",90
2014,"09","28","Paraguay",253
2014,"09","28","Peru",135
2014,"09","28","Poland",32
2014,"09","28","Romania",696
2014,"09","28","Russia",836
2014,"09","28","South Africa",2832
2014,"09","28","Spain",12
2014,"09","28","Sweden",4
2014,"09","28","Switzerland",45
2014,"09","28","Ukraine",544
2014,"09","28","United States",1192
2014,"09","28","Uruguay",124
2014,"10","05","Argentina",127
2014,"10","05","Australia",415
2014,"10","05","Austria",1123
2014,"10","05","Belgium",78
2014,"10","05","Bolivia",193
2014,"10","05","Brazil",168
2014,"10","05","Bulgaria",585
2014,"10","05","Canada",2004
2014,"10","05","Chile",12
2014,"10","05","France",26
2014,"10","05","Germany",910
2014,"10","05","Hungary",58
2014,"10","05","Japan",14
2014,"10","05","Mexico",1241
2014,"10","05","Netherlands",29
2014,"10","05","New Zealand",55
2014,"10","05","Norway",117
2014,"10","05","Paraguay",237
2014,"10","05","Peru",118
2014,"10","05","Poland",37
2014,"10","05","Romania",733
2014,"10","05","Russia",791
2014,"10","05","South Africa",2999
2014,"10","05","Spain",18
2014,"10","05","Sweden",4
2014,"10","05","Switzerland",46
2014,"10","05","Ukraine",547
2014,"10","05","United States",1291
2014,"10","05","Uruguay",108
2014,"10","12","Argentina",130
2014,"10","12","Australia",346
2014,"10","12","Austria",1066
2014,"10","12","Belgium",88
2014,"10","12","Bolivia",210
2014,"10","12","Brazil",170
2014,"10","12","Bulgaria",598
2014,"10","12","Canada",2243
2014,"10","12","Chile",11
2014,"10","12","France",26
2014,"10","12","Germany",921
2014,"10","12","Hungary",58
2014,"10","12","Japan",18
2014,"10","12","Mexico",1316
2014,"10","12","Netherlands",31
2014,"10","12","New Zealand",52
2014,"10","12","Norway",97
2014,"10","12","Paraguay",243
2014,"10","12","Peru",137
2014,"10","12","Poland",36
2014,"10","12","Romania",748
2014,"10","12","Russia",713
2014,"10","12","South Africa",2878
2014,"10","12","Spain",37
2014,"10","12","Sweden",4
2014,"10","12","Switzerland",53
2014,"10","12","Ukraine",523
2014,"10","12","United States",1352
2014,"10","12","Uruguay",110
2014,"10","19","Argentina",124
2014,"10","19","Australia",318
2014,"10","19","Austria",1062
2014,"10","19","Belgium",92
2014,"10","19","Bolivia",190
2014,"10","19","Brazil",170
2014,"10","19","Bulgaria",534
2014,"10","19","Canada",2269
2014,"10","19","Chile",9
2014,"10","19","France",25
2014,"10","19","Germany",939
2014,"10","19","Hungary",58
2014,"10","19","Japan",24
2014,"10","19","Mexico",1330
2014,"10","19","Netherlands",27
2014,"10","19","New Zealand",38
2014,"10","19","Norway",113
2014,"10","19","Paraguay",258
2014,"10","19","Peru",129
2014,"10","19","Poland",34
2014,"10","19","Romania",724
2014,"10","19","Russia",656
2014,"10","19","South Africa",2639
2014,"10","19","Spain",30
2014,"10","19","Sweden",4
2014,"10","19","Switzerland",62
2014,"10","19","Ukraine",506
2014,"10","19","United States",1349
2014,"10","19","Uruguay",112
2014,"10","26","Argentina",110
2014,"10","26","Australia",311
2014,"10","26","Austria",1018
2014,"10","26","Belgium",77
2014,"10","26","Bolivia",205
2014,"10","26","Brazil",159
2014,"10","26","Bulgaria",506
2014,"10","26","Canada",2271
2014,"10","26","Chile",7
2014,"10","26","France",23
2014,"10","26","Germany",941
2014,"10","26","Hungary",63
2014,"10","26","Japan",34
2014,"10","26","Mexico",1423
2014,"10","26","Netherlands",29
2014,"10","26","New Zealand",41
2014,"10","26","Norway",105
2014,"10","26","Paraguay",236
2014,"10","26","Peru",127
2014,"10","26","Poland",35
2014,"10","26","Romania",722
2014,"10","26","Russia",625
2014,"10","26","South Africa",2325
2014,"10","26","Spain",20
2014,"10","26","Sweden",4
2014,"10","26","Switzerland",52
2014,"10","26","Ukraine",477
2014,"10","26","United States",1224
2014,"10","26","Uruguay",93
2014,"11","02","Argentina",107
2014,"11","02","Australia",275
2014,"11","02","Austria",1101
2014,"11","02","Belgium",103
2014,"11","02","Bolivia",176
2014,"11","02","Brazil",153
2014,"11","02","Bulgaria",556
2014,"11","02","Canada",2554
2014,"11","02","Chile",7
2014,"11","02","France",25
2014,"11","02","Germany",991
2014,"11","02","Hungary",58
2014,"11","02","Japan",47
2014,"11","02","Mexico",1524
2014,"11","02","Netherlands",30
2014,"11","02","New Zealand",35
2014,"11","02","Norway",81
2014,"11","02","Paraguay",234
2014,"11","02","Peru",133
2014,"11","02","Poland",35
2014,"11","02","Romania",722
2014,"11","02","Russia",648
2014,"11","02","South Africa",2351
2014,"11","02","Spain",15
2014,"11","02","Sweden",5
2014,"11","02","Switzerland",78
2014,"11","02","Ukraine",474
2014,"11","02","United States",1374
2014,"11","02","Uruguay",81
2014,"11","09","Argentina",105
2014,"11","09","Australia",233
2014,"11","09","Austria",1165
2014,"11","09","Belgium",85
2014,"11","09","Bolivia",146
2014,"11","09","Brazil",148
2014,"11","09","Bulgaria",569
2014,"11","09","Canada",2505
2014,"11","09","Chile",7
2014,"11","09","France",24
2014,"11","09","Germany",972
2014,"11","09","Hungary",62
2014,"11","09","Japan",67
2014,"11","09","Mexico",1501
2014,"11","09","Netherlands",32
2014,"11","09","New Zealand",28
2014,"11","09","Norway",70
2014,"11","09","Paraguay",236
2014,"11","09","Peru",134
2014,"11","09","Poland",33
2014,"11","09","Romania",662
2014,"11","09","Russia",618
2014,"11","09","South Africa",2321
2014,"11","09","Spain",16
2014,"11","09","Sweden",4
2014,"11","09","Switzerland",77
2014,"11","09","Ukraine",421
2014,"11","09","United States",1379
2014,"11","09","Uruguay",86
2014,"11","16","Argentina",101
2014,"11","16","Australia",197
2014,"11","16","Austria",1205
2014,"11","16","Belgium",112
2014,"11","16","Bolivia",167
2014,"11","16","Brazil",156
2014,"11","16","Bulgaria",495
2014,"11","16","Canada",2548
2014,"11","16","Chile",5
2014,"11","16","France",32
2014,"11","16","Germany",949
2014,"11","16","Hungary",61
2014,"11","16","Japan",111
2014,"11","16","Mexico",1598
2014,"11","16","Netherlands",34
2014,"11","16","New Zealand",29
2014,"11","16","Norway",70
2014,"11","16","Paraguay",268
2014,"11","16","Peru",125
2014,"11","16","Poland",30
2014,"11","16","Romania",617
2014,"11","16","Russia",617
2014,"11","16","South Africa",2346
2014,"11","16","Spain",20
2014,"11","16","Sweden",4
2014,"11","16","Switzerland",84
2014,"11","16","Ukraine",430
2014,"11","16","United States",1549
2014,"11","16","Uruguay",90
2014,"11","23","Argentina",99
2014,"11","23","Australia",165
2014,"11","23","Austria",1246
2014,"11","23","Belgium",123
2014,"11","23","Bolivia",170
2014,"11","23","Brazil",137
2014,"11","23","Bulgaria",502
2014,"11","23","Canada",2578
2014,"11","23","Chile",5
2014,"11","23","France",38
2014,"11","23","Germany",956
2014,"11","23","Hungary",65
2014,"11","23","Japan",186
2014,"11","23","Mexico",1611
2014,"11","23","Netherlands",34
2014,"11","23","New Zealand",22
2014,"11","23","Norway",64
2014,"11","23","Paraguay",227
2014,"11","23","Peru",129
2014,"11","23","Poland",31
2014,"11","23","Romania",622
2014,"11","23","Russia",647
2014,"11","23","South Africa",2174
2014,"11","23","Spain",24
2014,"11","23","Sweden",5
2014,"11","23","Switzerland",76
2014,"11","23","Ukraine",443
2014,"11","23","United States",1784
2014,"11","23","Uruguay",83
2014,"11","30","Argentina",92
2014,"11","30","Australia",188
2014,"11","30","Austria",1222
2014,"11","30","Belgium",156
2014,"11","30","Bolivia",145
2014,"11","30","Brazil",138
2014,"11","30","Bulgaria",408
2014,"11","30","Canada",2892
2014,"11","30","Chile",6
2014,"11","30","France",58
2014,"11","30","Germany",993
2014,"11","30","Hungary",66
2014,"11","30","Japan",338
2014,"11","30","Mexico",1678
2014,"11","30","Netherlands",40
2014,"11","30","New Zealand",20
2014,"11","30","Norway",63
2014,"11","30","Paraguay",208
2014,"11","30","Peru",124
2014,"11","30","Poland",34
2014,"11","30","Romania",660
2014,"11","30","Russia",678
2014,"11","30","South Africa",2043
2014,"11","30","Spain",40
2014,"11","30","Sweden",5
2014,"11","30","Switzerland",85
2014,"11","30","Ukraine",469
2014,"11","30","United States",2287
2014,"11","30","Uruguay",75
2014,"12","07","Argentina",88
2014,"12","07","Australia",179
2014,"12","07","Austria",1360
2014,"12","07","Belgium",189
2014,"12","07","Bolivia",131
2014,"12","07","Brazil",136
2014,"12","07","Bulgaria",503
2014,"12","07","Canada",3725
2014,"12","07","Chile",6
2014,"12","07","France",78
2014,"12","07","Germany",1069
2014,"12","07","Hungary",67
2014,"12","07","Japan",570
2014,"12","07","Mexico",1848
2014,"12","07","Netherlands",57
2014,"12","07","New Zealand",19
2014,"12","07","Norway",72
2014,"12","07","Paraguay",202
2014,"12","07","Peru",113
2014,"12","07","Poland",35
2014,"12","07","Romania",685
2014,"12","07","Russia",789
2014,"12","07","South Africa",2095
2014,"12","07","Spain",56
2014,"12","07","Sweden",6
2014,"12","07","Switzerland",92
2014,"12","07","Ukraine",455
2014,"12","07","United States",3046
2014,"12","07","Uruguay",73
2014,"12","14","Argentina",80
2014,"12","14","Australia",164
2014,"12","14","Austria",1436
2014,"12","14","Belgium",175
2014,"12","14","Bolivia",113
2014,"12","14","Brazil",133
2014,"12","14","Bulgaria",470
2014,"12","14","Canada",4856
2014,"12","14","Chile",4
2014,"12","14","France",113
2014,"12","14","Germany",1093
2014,"12","14","Hungary",81
2014,"12","14","Japan",1180
2014,"12","14","Mexico",2109
2014,"12","14","Netherlands",78
2014,"12","14","New Zealand",23
2014,"12","14","Norway",89
2014,"12","14","Paraguay",186
2014,"12","14","Peru",101
2014,"12","14","Poland",35
2014,"12","14","Romania",658
2014,"12","14","Russia",753
2014,"12","14","South Africa",1952
2014,"12","14","Spain",59
2014,"12","14","Sweden",6
2014,"12","14","Switzerland",96
2014,"12","14","Ukraine",424
2014,"12","14","United States",5234
2014,"12","14","Uruguay",75
2014,"12","21","Argentina",79
2014,"12","21","Australia",191
2014,"12","21","Austria",1450
2014,"12","21","Belgium",214
2014,"12","21","Bolivia",109
2014,"12","21","Brazil",128
2014,"12","21","Bulgaria",525
2014,"12","21","Canada",6266
2014,"12","21","Chile",4
2014,"12","21","France",173
2014,"12","21","Germany",1066
2014,"12","21","Hungary",87
2014,"12","21","Japan",2522
2014,"12","21","Mexico",2380
2014,"12","21","Netherlands",82
2014,"12","21","New Zealand",23
2014,"12","21","Norway",93
2014,"12","21","Paraguay",166
2014,"12","21","Peru",94
2014,"12","21","Poland",35
2014,"12","21","Romania",693
2014,"12","21","Russia",833
